Episode,TotalReward,Steps,drop_passsenger_pick_ghost,delivered_passenger, Status
862,-1557.0,624,106,1,True
863,-883.0,373,59,1,True
864,-2192.0,899,146,1,True
865,-837.0,336,58,1,True
866,-1686.0,708,111,1,True
867,-2787.0,1143,185,1,True
868,-1482.0,630,97,1,True
869,-3099.0,1239,209,1,True
870,-1266.0,540,83,1,True
871,-901.0,355,63,1,True
872,-1705.0,655,119,1,True
873,-1002.0,438,65,1,True
874,-1610.0,704,103,1,True
875,-968.0,350,71,1,True
876,-1092.0,456,73,1,True
877,-2074.0,817,142,1,True
878,-832.0,304,61,1,True
879,-1576.0,715,98,1,True
880,-1168.0,469,80,1,True
881,-1313.0,524,90,1,True
882,-1326.0,582,85,1,True
883,-3246.0,1332,215,1,True
884,-1775.0,698,122,1,True
885,-2144.0,851,146,1,True
886,-2156.0,908,141,1,True
887,-1615.0,718,102,1,True
888,-2499.0,1044,164,1,True
889,-696.0,267,50,1,True
890,-1466.0,596,99,1,True
891,-1646.0,731,104,1,True
892,-1089.0,426,76,1,True
893,-1678.0,700,111,1,True
894,-1378.0,571,92,1,True
895,-1492.0,622,99,1,True
896,-2794.0,1195,180,1,True
897,-2414.0,977,162,1,True
898,-1392.0,558,95,1,True
899,-1440.0,615,94,1,True
900,-1102.0,466,73,1,True
901,-1538.0,614,105,1,True
902,-1628.0,659,110,1,True
903,-1322.0,551,88,1,True
904,-1114.0,406,81,1,True
905,-1221.0,477,85,1,True
906,-1220.0,494,83,1,True
907,-1706.0,692,115,1,True
908,-1002.0,402,69,1,True
909,-2434.0,1006,161,1,True
910,-1239.0,459,89,1,True
911,-1227.0,519,81,1,True
912,-722.0,293,50,1,True
913,-2279.0,914,154,1,True
914,-1000.0,418,67,1,True
915,-2173.0,907,143,1,True
916,-2556.0,1128,161,1,True
917,-1104.0,414,79,1,True
918,-1368.0,561,92,1,True
919,-2506.0,1024,167,1,True
920,-2206.0,868,151,1,True
921,-2153.0,887,143,1,True
922,-917.0,371,63,1,True
923,-1336.0,538,91,1,True
924,-1189.0,499,79,1,True
925,-906.0,369,62,1,True
926,-1250.0,533,82,1,True
927,-1654.0,712,107,1,True
928,-1562.0,611,108,1,True
929,-1414.0,526,101,1,True
930,-1273.0,529,85,1,True
931,-2123.0,821,147,1,True
932,-1547.0,695,97,1,True
933,-2459.0,977,167,1,True
934,-1365.0,558,92,1,True
935,-2643.0,1152,168,1,True
936,-1055.0,509,63,1,True
937,-699.0,270,50,1,True
938,-2692.0,1174,171,1,True
939,-864.0,345,60,1,True
940,-810.0,318,57,1,True
941,-608.0,242,43,1,True
942,-1712.0,734,111,1,True
943,-2543.0,1079,165,1,True
944,-1054.0,445,70,1,True
945,-2545.0,1072,166,1,True
946,-983.0,365,71,1,True
947,-773.0,299,55,1,True
948,-2676.0,1194,167,1,True
949,-900.0,327,66,1,True
950,-2596.0,1150,163,1,True
951,-1248.0,603,74,1,True
952,-2537.0,1091,163,1,True
953,-1426.0,574,97,1,True
954,-944.0,362,67,1,True
955,-653.0,269,45,1,True
956,-2148.0,810,151,1,True
957,-2345.0,935,159,1,True
958,-953.0,434,60,1,True
959,-2238.0,909,150,1,True
960,-1517.0,620,102,1,True
961,-1258.0,505,86,1,True
962,-1913.0,818,124,1,True
963,-1480.0,628,97,1,True
964,-1387.0,499,101,1,True
965,-1556.0,677,100,1,True
966,-2453.0,989,165,1,True
967,-1017.0,399,71,1,True
968,-764.0,290,55,1,True
969,-1553.0,656,102,1,True
970,-1268.0,542,83,1,True
971,-1626.0,747,100,1,True
972,-2331.0,1029,147,1,True
973,-1274.0,458,93,1,True
974,-1090.0,472,71,1,True
975,-1324.0,553,88,1,True
976,-962.0,398,65,1,True
977,-2465.0,1001,165,1,True
978,-688.0,268,49,1,True
979,-2452.0,1069,156,1,True
980,-1558.0,643,104,1,True
981,-1358.0,551,92,1,True
982,-2133.0,903,139,1,True
983,-2198.0,923,144,1,True
984,-1415.0,545,99,1,True
985,-1392.0,585,92,1,True
986,-1396.0,589,92,1,True
987,-1207.0,472,84,1,True
988,-1144.0,463,78,1,True
989,-2571.0,1125,163,1,True
990,-1785.0,681,125,1,True
991,-991.0,364,72,1,True
992,-1557.0,669,101,1,True
993,-1457.0,560,102,1,True
994,-1382.0,584,91,1,True
995,-2522.0,1058,165,1,True
996,-1480.0,628,97,1,True
997,-1566.0,651,104,1,True
998,-853.0,334,60,1,True
999,-774.0,309,54,1,True
1000,-1217.0,473,85,1,True
1001,-1453.0,547,103,1,True
1002,-1497.0,681,93,1,True
1003,-1382.0,566,93,1,True
1004,-1503.0,588,104,1,True
1005,-1482.0,558,105,1,True
1006,-1216.0,535,78,1,True
1007,-1781.0,776,114,1,True
1008,-1276.0,541,84,1,True
1009,-2396.0,977,160,1,True
1010,-2356.0,1018,151,1,True
1011,-1349.0,524,94,1,True
1012,-2379.0,1041,151,1,True
1013,-532.0,211,38,1,True
1014,-1222.0,505,82,1,True
1015,-2265.0,891,155,1,True
1016,-1389.0,600,90,1,True
1017,-2245.0,925,149,1,True
1018,-958.0,385,66,1,True
1019,-1306.0,517,90,1,True
1020,-253.0,130,16,1,True
1021,-1380.0,564,93,1,True
1022,-718.0,289,50,1,True
1023,-558.0,228,39,1,True
1024,-2588.0,1088,169,1,True
1025,-826.0,343,56,1,True
1026,-1458.0,561,102,1,True
1027,-2586.0,1050,173,1,True
1028,-1952.0,794,131,1,True
1029,-2773.0,1210,176,1,True
1030,-2446.0,1090,153,1,True
1031,-3398.0,1394,225,1,True
1032,-2310.0,963,152,1,True
1033,-1444.0,583,98,1,True
1034,-1117.0,490,72,1,True
1035,-3226.0,1339,212,1,True
1036,-1750.0,709,118,1,True
1037,-1464.0,567,102,1,True
1038,-1328.0,557,88,1,True
1039,-1315.0,526,90,1,True
1040,-2362.0,979,156,1,True
1041,-2121.0,891,139,1,True
1042,-2413.0,1039,155,1,True
1043,-1370.0,563,92,1,True
1044,-1643.0,638,114,1,True
1045,-1324.0,517,92,1,True
1046,-1215.0,453,87,1,True
1047,-776.0,302,55,1,True
1048,-1540.0,634,103,1,True
1049,-1089.0,399,79,1,True
1050,-1082.0,428,75,1,True
1051,-2504.0,1031,166,1,True
1052,-1810.0,787,116,1,True
1053,-867.0,321,63,1,True
1054,-1940.0,764,133,1,True
1055,-1494.0,579,104,1,True
1056,-1508.0,638,99,1,True
1057,-1280.0,509,88,1,True
1058,-938.0,356,67,1,True
1059,-2690.0,1190,169,1,True
1060,-1648.0,688,109,1,True
1061,-1664.0,686,111,1,True
1062,-2400.0,990,159,1,True
1063,-1482.0,612,99,1,True
1064,-844.0,316,61,1,True
1065,-1627.0,649,111,1,True
1066,-1474.0,586,101,1,True
1067,-2385.0,984,158,1,True
1068,-1542.0,654,101,1,True
1069,-1186.0,514,77,1,True
1070,-1767.0,690,122,1,True
1071,-2563.0,1081,167,1,True
1072,-1401.0,531,99,1,True
1073,-1850.0,782,121,1,True
1074,-1908.0,840,121,1,True
1075,-1501.0,631,99,1,True
1076,-1348.0,532,93,1,True
1077,-1458.0,552,103,1,True
1078,-1776.0,726,119,1,True
1079,-1262.0,554,81,1,True
1080,-1417.0,592,94,1,True
1081,-1024.0,361,76,1,True
1082,-2525.0,1088,162,1,True
1083,-1651.0,655,113,1,True
1084,-1793.0,788,114,1,True
1085,-2493.0,1047,163,1,True
1086,-1188.0,525,76,1,True
1087,-1123.0,487,73,1,True
1088,-1508.0,602,103,1,True
1089,-884.0,329,64,1,True
1090,-1929.0,762,132,1,True
1091,-1695.0,690,114,1,True
1092,-1347.0,540,92,1,True
1093,-2238.0,936,147,1,True
1094,-1940.0,764,133,1,True
1095,-1653.0,711,107,1,True
1096,-1360.0,517,96,1,True
1097,-1109.0,509,69,1,True
1098,-1614.0,681,106,1,True
1099,-1124.0,416,81,1,True
1100,-868.0,331,62,1,True
1101,-1454.0,584,99,1,True
1102,-1468.0,634,95,1,True
1103,-2381.0,1079,147,1,True
1104,-2255.0,899,153,1,True
1105,-2538.0,1101,162,1,True
1106,-3342.0,1410,217,1,True
1107,-1805.0,737,121,1,True
1108,-1019.0,419,69,1,True
1109,-1252.0,535,82,1,True
1110,-1291.0,466,94,1,True
1111,-1211.0,539,77,1,True
1112,-1398.0,636,87,1,True
1113,-1608.0,684,105,1,True
1114,-2518.0,1018,169,1,True
1115,-1785.0,708,122,1,True
1116,-1480.0,574,103,1,True
1117,-980.0,380,69,1,True
1118,-1202.0,449,86,1,True
1119,-2289.0,915,155,1,True
1120,-1472.0,593,100,1,True
1121,-982.0,400,67,1,True
1122,-2278.0,895,156,1,True
1123,-1406.0,536,99,1,True
1124,-1466.0,605,98,1,True
1125,-1935.0,741,135,1,True
1126,-1403.0,578,94,1,True
1127,-1384.0,595,90,1,True
1128,-2049.0,810,140,1,True
1129,-965.0,383,67,1,True
1130,-3189.0,1329,209,1,True
1131,-617.0,260,42,1,True
1132,-1205.0,488,82,1,True
1133,-1651.0,718,106,1,True
1134,-1427.0,566,98,1,True
1135,-2193.0,918,144,1,True
1136,-2411.0,956,164,1,True
1137,-2591.0,1046,174,1,True
1138,-2291.0,926,154,1,True
1139,-2318.0,944,155,1,True
1140,-1798.0,820,111,1,True
1141,-1083.0,429,75,1,True
1142,-636.0,261,44,1,True
1143,-582.0,243,40,1,True
1144,-2451.0,1059,157,1,True
1145,-2201.0,845,153,1,True
1146,-1739.0,725,115,1,True
1147,-1396.0,499,102,1,True
1148,-1113.0,459,75,1,True
1149,-2575.0,1066,170,1,True
1150,-1225.0,535,79,1,True
1151,-3413.0,1445,221,1,True
1152,-1732.0,718,115,1,True
1153,-237.0,114,16,1,True
1154,-880.0,325,64,1,True
1155,-437.0,197,29,1,True
1156,-2541.0,1095,163,1,True
1157,-2366.0,956,159,1,True
1158,-1030.0,448,67,1,True
1159,-1296.0,534,87,1,True
1160,-1788.0,702,123,1,True
1161,-866.0,320,63,1,True
1162,-1065.0,483,67,1,True
1163,-1138.0,430,81,1,True
1164,-2073.0,870,136,1,True
1165,-2304.0,894,159,1,True
1166,-1435.0,592,96,1,True
1167,-2080.0,841,140,1,True
1168,-1337.0,575,87,1,True
1169,-2402.0,1028,155,1,True
1170,-1347.0,540,92,1,True
1171,-3187.0,1354,206,1,True
1172,-2353.0,961,157,1,True
1173,-1297.0,535,87,1,True
1174,-1189.0,499,79,1,True
1175,-1261.0,580,78,1,True
1176,-729.0,291,51,1,True
1177,-1490.0,629,98,1,True
1178,-1042.0,406,73,1,True
1179,-938.0,347,68,1,True
1180,-913.0,340,66,1,True
1181,-2543.0,1097,163,1,True
1182,-1396.0,544,97,1,True
1183,-2549.0,1103,163,1,True
1184,-1055.0,392,76,1,True
1185,-2597.0,1097,169,1,True
1186,-1371.0,555,93,1,True
1187,-723.0,285,51,1,True
1188,-1350.0,660,79,1,True
1189,-745.0,298,52,1,True
1190,-1435.0,556,100,1,True
1191,-2341.0,967,155,1,True
1192,-2529.0,1065,165,1,True
1193,-1879.0,748,128,1,True
1194,-938.0,356,67,1,True
1195,-2641.0,1177,165,1,True
1196,-1209.0,582,72,1,True
1197,-1042.0,478,65,1,True
1198,-2479.0,970,170,1,True
1199,-2359.0,949,159,1,True
1200,-1087.0,442,74,1,True
1201,-758.0,284,55,1,True
1202,-790.0,289,58,1,True
1203,-1447.0,604,96,1,True
1204,-2149.0,883,143,1,True
1205,-1473.0,576,102,1,True
1206,-2164.0,844,149,1,True
1207,-1267.0,478,90,1,True
1208,-2074.0,817,142,1,True
1209,-1873.0,706,132,1,True
1210,-1475.0,605,99,1,True
1211,-1513.0,607,103,1,True
1212,-797.0,296,58,1,True
1213,-1081.0,454,72,1,True
1214,-1409.0,548,98,1,True
1215,-2467.0,1138,150,1,True
1216,-925.0,388,62,1,True
1217,-1466.0,569,102,1,True
1218,-866.0,356,59,1,True
1219,-1614.0,663,108,1,True
1220,-1392.0,621,88,1,True
1221,-2801.0,1139,187,1,True
1222,-1470.0,573,102,1,True
1223,-2243.0,905,151,1,True
1224,-2435.0,1007,161,1,True
1225,-1898.0,740,131,1,True
1226,-1436.0,539,102,1,True
1227,-1319.0,557,87,1,True
1228,-2326.0,943,156,1,True
1229,-1619.0,668,108,1,True
1230,-2400.0,954,163,1,True
1231,-1519.0,595,105,1,True
1232,-2640.0,1158,167,1,True
1233,-967.0,412,64,1,True
1234,-1080.0,408,77,1,True
1235,-438.0,171,32,1,True
1236,-2488.0,1015,166,1,True
1237,-925.0,406,60,1,True
1238,-1655.0,614,118,1,True
1239,-1383.0,576,92,1,True
1240,-930.0,357,66,1,True
1241,-1537.0,667,99,1,True
1242,-409.0,205,25,1,True
1243,-2743.0,1162,178,1,True
1244,-924.0,414,59,1,True
1245,-844.0,325,60,1,True
1246,-1413.0,570,96,1,True
1247,-1061.0,398,76,1,True
1248,-3281.0,1322,220,1,True
1249,-2043.0,840,136,1,True
1250,-1093.0,466,72,1,True
1251,-2477.0,1094,156,1,True
1252,-2027.0,824,136,1,True
1253,-1074.0,429,74,1,True
1254,-856.0,346,59,1,True
1255,-157.0,79,11,1,True
1256,-1510.0,649,98,1,True
1257,-2470.0,1033,162,1,True
1258,-1975.0,709,143,1,True
1259,-370.0,175,24,1,True
1260,-1628.0,605,116,1,True
1261,-1273.0,511,87,1,True
1262,-2589.0,1089,169,1,True
1263,-2081.0,842,140,1,True
1264,-547.0,217,39,1,True
1265,-1247.0,503,85,1,True
1266,-647.0,254,46,1,True
1267,-2519.0,1064,164,1,True
1268,-1468.0,643,94,1,True
1269,-1808.0,731,122,1,True
1270,-1168.0,442,83,1,True
1271,-1267.0,532,84,1,True
1272,-1362.0,573,90,1,True
1273,-2242.0,895,152,1,True
1274,-1517.0,566,108,1,True
1275,-2087.0,812,144,1,True
1276,-972.0,363,70,1,True
1277,-1441.0,616,94,1,True
1278,-1260.0,489,88,1,True
1279,-3399.0,1500,211,0,False
1280,-1094.0,449,74,1,True
1281,-1442.0,581,98,1,True
1282,-1010.0,392,71,1,True
1283,-1034.0,425,70,1,True
1284,-2340.0,984,153,1,True
1285,-1912.0,745,132,1,True
1286,-1803.0,753,119,1,True
1287,-2744.0,1253,168,1,True
1288,-1428.0,558,99,1,True
1289,-1289.0,545,85,1,True
1290,-1662.0,729,106,1,True
1291,-1591.0,586,114,1,True
1292,-920.0,356,65,1,True
1293,-1499.0,602,102,1,True
1294,-1146.0,456,79,1,True
1295,-689.0,251,51,1,True
1296,-1591.0,694,102,1,True
1297,-1376.0,587,90,1,True
1298,-1118.0,482,73,1,True
1299,-2494.0,1093,158,1,True
1300,-1559.0,626,106,1,True
1301,-2533.0,988,174,1,True
1302,-1266.0,522,85,1,True
1303,-1553.0,602,108,1,True
1304,-2258.0,884,155,1,True
1305,-1319.0,575,85,1,True
1306,-2242.0,949,146,1,True
1307,-2502.0,1056,163,1,True
1308,-1218.0,465,86,1,True
1309,-2481.0,1098,156,1,True
1310,-2264.0,998,143,1,True
1311,-3202.0,1306,213,1,True
1312,-1200.0,492,81,1,True
1313,-2417.0,1007,159,1,True
1314,-2368.0,958,159,1,True
1315,-1280.0,536,85,1,True
1316,-1641.0,717,105,1,True
1317,-2575.0,1111,165,1,True
1318,-948.0,384,65,1,True
1319,-1212.0,513,80,1,True
1320,-1455.0,648,92,1,True
1321,-1377.0,561,93,1,True
1322,-2615.0,1169,163,1,True
1323,-1369.0,589,89,1,True
1324,-1495.0,616,100,1,True
1325,-1069.0,514,64,1,True
1326,-1581.0,630,108,1,True
1327,-2018.0,851,132,1,True
1328,-774.0,300,55,1,True
1329,-1886.0,728,131,1,True
1330,-2524.0,1024,169,1,True
1331,-1654.0,667,112,1,True
1332,-1316.0,545,88,1,True
1333,-1858.0,718,129,1,True
1334,-1408.0,538,99,1,True
1335,-1166.0,476,79,1,True
1336,-2475.0,975,169,1,True
1337,-2262.0,915,152,1,True
1338,-2370.0,915,164,1,True
1339,-1626.0,612,115,1,True
1340,-1017.0,435,67,1,True
1341,-2242.0,958,145,1,True
1342,-2548.0,1003,174,1,True
1343,-2368.0,940,161,1,True
1344,-400.0,160,29,1,True
1345,-1079.0,479,69,1,True
1346,-2091.0,861,139,1,True
1347,-1651.0,673,111,1,True
1348,-1810.0,733,122,1,True
1349,-1168.0,505,76,1,True
1350,-1570.0,655,104,1,True
1351,-1017.0,381,73,1,True
1352,-2504.0,1094,159,1,True
1353,-1571.0,629,107,1,True
1354,-1622.0,617,114,1,True
1355,-2481.0,981,169,1,True
1356,-2388.0,1086,147,1,True
1357,-2432.0,995,162,1,True
1358,-2517.0,1071,163,1,True
1359,-2469.0,1005,165,1,True
1360,-2571.0,1152,160,1,True
1361,-1322.0,479,96,1,True
1362,-1670.0,710,109,1,True
1363,-2484.0,1002,167,1,True
1364,-1290.0,519,88,1,True
1365,-521.0,209,37,1,True
1366,-1585.0,733,97,1,True
1367,-895.0,367,61,1,True
1368,-1193.0,476,82,1,True
1369,-1463.0,602,98,1,True
1370,-2561.0,1097,165,1,True
1371,-2422.0,1030,157,1,True
1372,-2507.0,1034,166,1,True
1373,-575.0,227,41,1,True
1374,-2333.0,941,157,1,True
1375,-1440.0,633,92,1,True
1376,-871.0,316,64,1,True
1377,-1163.0,473,79,1,True
1378,-1641.0,690,108,1,True
1379,-992.0,410,67,1,True
1380,-1181.0,482,80,1,True
1381,-1693.0,715,111,1,True
1382,-2292.0,963,150,1,True
1383,-2304.0,948,153,1,True
1384,-711.0,291,49,1,True
1385,-1711.0,670,118,1,True
1386,-1371.0,618,86,1,True
1387,-1723.0,682,118,1,True
1388,-2315.0,887,161,1,True
1389,-1051.0,478,66,1,True
1390,-1289.0,509,89,1,True
1391,-2474.0,1028,163,1,True
1392,-1561.0,628,106,1,True
1393,-1030.0,412,71,1,True
1394,-3279.0,1428,208,1,True
1395,-2532.0,1059,166,1,True
1396,-1361.0,563,91,1,True
1397,-1304.0,569,84,1,True
1398,-2348.0,983,154,1,True
1399,-1356.0,531,94,1,True
1400,-1252.0,454,91,1,True
1401,-2701.0,1201,169,1,True
1402,-2619.0,1119,169,1,True
1403,-1256.0,485,88,1,True
1404,-1605.0,600,114,1,True
1405,-1446.0,603,96,1,True
1406,-2376.0,975,158,1,True
1407,-1278.0,516,87,1,True
1408,-910.0,364,63,1,True
1409,-2061.0,804,142,1,True
1410,-1412.0,569,96,1,True
1411,-1335.0,573,87,1,True
1412,-1323.0,579,85,1,True
1413,-1655.0,713,107,1,True
1414,-1288.0,571,82,1,True
1415,-930.0,375,64,1,True
1416,-1100.0,473,72,1,True
1417,-1486.0,652,95,1,True
1418,-1207.0,526,78,1,True
1419,-1180.0,499,78,1,True
1420,-1135.0,490,74,1,True
1421,-871.0,343,61,1,True
1422,-2054.0,815,140,1,True
1423,-1601.0,704,102,1,True
1424,-1483.0,622,98,1,True
1425,-1494.0,615,100,1,True
1426,-1385.0,542,96,1,True
1427,-2448.0,993,164,1,True
1428,-1392.0,576,93,1,True
1429,-2234.0,851,156,1,True
1430,-2492.0,1073,160,1,True
1431,-841.0,322,60,1,True
1432,-1683.0,696,112,1,True
1433,-1435.0,574,98,1,True
1434,-960.0,396,65,1,True
1435,-855.0,345,59,1,True
1436,-1255.0,520,84,1,True
1437,-2286.0,984,147,1,True
1438,-489.0,204,34,1,True
1439,-968.0,368,69,1,True
1440,-888.0,369,60,1,True
1441,-1404.0,498,103,1,True
1442,-461.0,203,31,1,True
1443,-1091.0,455,73,1,True
1444,-2485.0,1093,157,1,True
1445,-2390.0,1043,152,1,True
1446,-2001.0,789,137,1,True
1447,-2336.0,980,153,1,True
1448,-1509.0,648,98,1,True
1449,-1114.0,415,80,1,True
1450,-1997.0,776,138,1,True
1451,-362.0,149,26,1,True
1452,-2374.0,1000,155,1,True
1453,-1876.0,736,129,1,True
1454,-1428.0,612,93,1,True
1455,-2219.0,863,153,1,True
1456,-2845.0,1354,168,1,True
1457,-1643.0,737,103,1,True
1458,-1246.0,529,82,1,True
1459,-1151.0,524,72,1,True
1460,-2409.0,990,160,1,True
1461,-1678.0,709,110,1,True
1462,-1287.0,543,85,1,True
1463,-2451.0,1023,161,1,True
1464,-2147.0,863,145,1,True
1465,-1346.0,539,92,1,True
1466,-1010.0,383,72,1,True
1467,-1631.0,716,104,1,True
1468,-2849.0,1151,191,1,True
1469,-1257.0,486,88,1,True
1470,-2355.0,963,157,1,True
1471,-2787.0,1260,172,1,True
1472,-966.0,393,66,1,True
1473,-2295.0,921,155,1,True
1474,-2418.0,1017,158,1,True
1475,-2451.0,996,164,1,True
1476,-2167.0,847,149,1,True
1477,-1154.0,482,77,1,True
1478,-1016.0,362,75,1,True
1479,-1308.0,537,88,1,True
1480,-1262.0,536,83,1,True
1481,-2799.0,1227,177,1,True
1482,-2552.0,1043,170,1,True
1483,-1231.0,496,84,1,True
1484,-2383.0,973,159,1,True
1485,-1395.0,714,78,1,True
1486,-2612.0,1094,171,1,True
1487,-1104.0,423,78,1,True
1488,-1363.0,547,93,1,True
1489,-2515.0,1078,162,1,True
1490,-1013.0,422,68,1,True
1491,-838.0,337,58,1,True
1492,-1131.0,477,75,1,True
1493,-3382.0,1432,219,1,True
1494,-1122.0,432,79,1,True
1495,-980.0,407,66,1,True
1496,-1354.0,574,89,1,True
1497,-2178.0,894,145,1,True
1498,-2433.0,996,162,1,True
1499,-2298.0,924,155,1,True
1500,-934.0,370,65,1,True
1501,-1509.0,576,106,1,True
1502,-615.0,249,43,1,True
1503,-2315.0,950,154,1,True
1504,-2667.0,1185,167,1,True
1505,-3049.0,1297,197,1,True
1506,-1626.0,702,105,1,True
1507,-2010.0,771,140,1,True
1508,-1042.0,424,71,1,True
1509,-416.0,185,28,1,True
1510,-1454.0,674,89,1,True
1511,-1245.0,537,81,1,True
1512,-1386.0,507,100,1,True
1513,-1313.0,551,87,1,True
1514,-893.0,347,63,1,True
1515,-2698.0,1252,163,1,True
1516,-700.0,253,52,1,True
1517,-1626.0,702,105,1,True
1518,-1103.0,467,73,1,True
1519,-1515.0,591,105,1,True
1520,-1153.0,436,82,1,True
1521,-826.0,334,57,1,True
1522,-2969.0,1172,202,1,True
1523,-2144.0,833,148,1,True
1524,-1599.0,639,109,1,True
1525,-1168.0,469,80,1,True
1526,-1016.0,416,69,1,True
1527,-266.0,152,15,1,True
1528,-1459.0,598,98,1,True
1529,-2536.0,1099,162,1,True
1530,-2422.0,994,161,1,True
1531,-2522.0,1076,163,1,True
1532,-2469.0,978,168,1,True
1533,-2534.0,1052,167,1,True
1534,-1595.0,635,109,1,True
1535,-2066.0,818,141,1,True
1536,-1972.0,778,135,1,True
1537,-431.0,209,27,1,True
1538,-3113.0,1244,210,1,True
1539,-1561.0,610,108,1,True
1540,-1245.0,528,82,1,True
1541,-932.0,368,65,1,True
1542,-2133.0,885,141,1,True
1543,-1288.0,526,87,1,True
1544,-1726.0,730,113,1,True
1545,-1109.0,473,73,1,True
1546,-1319.0,530,90,1,True
1547,-2288.0,923,154,1,True
1548,-941.0,359,67,1,True
1549,-1446.0,639,92,1,True
1550,-891.0,336,64,1,True
1551,-1353.0,564,90,1,True
1552,-1499.0,647,97,1,True
1553,-1425.0,546,100,1,True
1554,-1348.0,541,92,1,True
1555,-1577.0,635,107,1,True
1556,-1175.0,539,73,1,True
1557,-1828.0,724,125,1,True
1558,-1315.0,526,90,1,True
1559,-2727.0,1236,168,1,True
1560,-2041.0,874,132,1,True
1561,-1123.0,496,72,1,True
1562,-928.0,382,63,1,True
1563,-1591.0,658,106,1,True
1564,-1838.0,761,122,1,True
1565,-570.0,213,42,1,True
1566,-1008.0,471,62,1,True
1567,-1557.0,651,103,1,True
1568,-1074.0,429,74,1,True
1569,-652.0,223,50,1,True
1570,-957.0,384,66,1,True
1571,-724.0,295,50,1,True
1572,-1815.0,783,117,1,True
1573,-2287.0,922,154,1,True
1574,-817.0,316,58,1,True
1575,-139.0,88,8,1,True
1576,-2769.0,1098,188,1,True
1577,-1625.0,656,110,1,True
1578,-1463.0,611,97,1,True
1579,-157.0,88,10,1,True
1580,-1199.0,455,85,1,True
1581,-1654.0,676,111,1,True
1582,-2323.0,1012,148,1,True
1583,-680.0,287,46,1,True
1584,-940.0,367,66,1,True
1585,-1531.0,661,99,1,True
1586,-888.0,351,62,1,True
1587,-1544.0,638,103,1,True
1588,-1736.0,758,111,1,True
1589,-1021.0,448,66,1,True
1590,-1633.0,718,104,1,True
1591,-1131.0,423,81,1,True
1592,-1418.0,602,93,1,True
1593,-2237.0,935,147,1,True
1594,-2308.0,934,155,1,True
1595,-704.0,266,51,1,True
1596,-401.0,170,28,1,True
1597,-2337.0,999,151,1,True
1598,-2050.0,820,139,1,True
1599,-2435.0,1016,160,1,True
1600,-1163.0,437,83,1,True
1601,-1750.0,646,125,1,True
1602,-945.0,390,64,1,True
1603,-808.0,325,56,1,True
1604,-1408.0,556,97,1,True
1605,-970.0,397,66,1,True
1606,-1205.0,524,78,1,True
1607,-746.0,290,53,1,True
1608,-2155.0,889,143,1,True
1609,-1339.0,559,89,1,True
1610,-2215.0,904,148,1,True
1611,-1420.0,604,93,1,True
1612,-1138.0,466,77,1,True
1613,-1346.0,566,89,1,True
1614,-1130.0,476,75,1,True
1615,-2521.0,1093,161,1,True
1616,-1260.0,516,85,1,True
1617,-1893.0,798,124,1,True
1618,-2377.0,958,160,1,True
1619,-1457.0,605,97,1,True
1620,-1807.0,703,125,1,True
1621,-1266.0,531,84,1,True
1622,-1844.0,812,117,1,True
1623,-2209.0,871,151,1,True
1624,-1311.0,558,86,1,True
1625,-2421.0,1020,158,1,True
1626,-2078.0,893,134,1,True
1627,-1746.0,705,118,1,True
1628,-980.0,398,67,1,True
1629,-1272.0,501,88,1,True
1630,-1024.0,406,71,1,True
1631,-1386.0,561,94,1,True
1632,-1513.0,670,96,1,True
1633,-1418.0,557,98,1,True
1634,-2255.0,872,156,1,True
1635,-1264.0,565,80,1,True
1636,-2282.0,971,148,1,True
1637,-531.0,201,39,1,True
1638,-1131.0,459,77,1,True
1639,-1970.0,803,132,1,True
1640,-1091.0,437,75,1,True
1641,-2298.0,924,155,1,True
1642,-1289.0,572,82,1,True
1643,-943.0,352,68,1,True
1644,-1301.0,557,85,1,True
1645,-1027.0,427,69,1,True
1646,-1180.0,517,76,1,True
1647,-1037.0,401,73,1,True
1648,-1521.0,597,105,1,True
1649,-1241.0,542,80,1,True
1650,-1274.0,485,90,1,True
1651,-1655.0,686,110,1,True
1652,-1901.0,815,123,1,True
1653,-1413.0,543,99,1,True
1654,-1031.0,386,74,1,True
1655,-904.0,358,63,1,True
1656,-1544.0,674,99,1,True
1657,-1786.0,709,122,1,True
1658,-1500.0,639,98,1,True
1659,-1932.0,828,125,1,True
1660,-1401.0,603,91,1,True
1661,-1260.0,507,86,1,True
1662,-2140.0,829,148,1,True
1663,-1723.0,700,116,1,True
1664,-955.0,382,66,1,True
1665,-1337.0,521,93,1,True
1666,-1999.0,778,138,1,True
1667,-1098.0,417,78,1,True
1668,-1649.0,644,114,1,True
1669,-2093.0,827,143,1,True
1670,-779.0,296,56,1,True
1671,-2381.0,1052,150,1,True
1672,-2220.0,936,145,1,True
1673,-2325.0,951,155,1,True
1674,-1352.0,608,85,1,True
