Episode,TotalReward,Steps,Drop,Delivered,Rollbacks
59185,-411.0,523,0,1,91
59186,-843.0,1000,0,0,157
59187,-734.0,917,0,1,162
59188,-837.0,1000,1,0,172
59189,-740.0,912,0,1,151
59190,-843.0,1000,0,0,157
59191,-353.0,458,0,1,84
59192,-434.0,564,0,1,109
59193,-658.0,819,0,1,140
59194,-175.0,242,0,1,46
59195,-847.0,1000,0,0,153
59196,-615.0,751,0,1,115
59197,-831.0,1000,0,0,169
59198,-398.0,505,0,1,86
59199,-338.0,434,0,1,75
59200,-428.0,535,0,1,86
59201,-615.0,763,0,1,127
59202,-529.0,671,0,1,121
59203,-670.0,827,0,1,136
59204,-560.0,690,0,1,109
59205,-428.0,543,0,1,94
59206,-704.0,872,0,1,147
59207,-850.0,1000,0,0,150
59208,-369.0,466,0,1,76
59209,-814.0,995,0,1,160
59210,-754.0,917,1,1,151
59211,-693.0,844,0,1,130
59212,-465.0,567,0,1,81
59213,-658.0,792,0,1,113
59214,-551.0,657,0,1,85
59215,-813.0,999,0,1,165
59216,-346.0,444,0,1,77
59217,-307.0,395,0,1,67
59218,-459.0,566,0,1,86
59219,-754.0,922,1,1,156
59220,-693.0,815,2,1,119
59221,-290.0,377,0,1,66
59222,-520.0,634,0,1,93
59223,-842.0,1000,0,0,158
59224,-439.0,563,0,1,103
59225,-838.0,1000,0,0,162
59226,-323.0,431,0,1,87
59227,-502.0,629,0,1,106
59228,-789.0,955,0,1,145
59229,-423.0,531,0,1,87
59230,-388.0,493,0,1,84
59231,-445.0,553,0,1,87
59232,-373.0,483,0,1,89
59233,-652.0,783,0,1,110
59234,-635.0,782,0,1,126
59235,-338.0,445,0,1,86
59236,-513.0,641,0,1,107
59237,-771.0,934,0,1,142
59238,-488.0,611,0,1,102
59239,-319.0,409,0,1,69
59240,-336.0,429,0,1,72
59241,-615.0,754,0,1,118
59242,-311.0,397,0,1,65
59243,-384.0,502,0,1,97
59244,-344.0,457,0,1,92
59245,-854.0,1000,0,0,146
59246,-281.0,380,0,1,78
59247,-382.0,490,0,1,87
59248,-805.0,965,0,1,139
59249,-389.0,501,0,1,91
59250,-292.0,371,0,1,58
59251,-318.0,418,0,1,79
59252,-366.0,475,0,1,88
59253,-185.0,257,0,1,51
59254,-737.0,910,0,1,152
59255,-380.0,474,0,1,73
59256,-788.0,955,0,1,146
59257,-402.0,520,0,1,97
59258,-481.0,608,0,1,106
59259,-659.0,820,0,1,140
59260,-851.0,1000,0,0,149
59261,-303.0,386,0,1,62
59262,-449.0,570,0,1,100
59263,-846.0,1000,0,0,154
59264,-850.0,1000,0,0,150
59265,-482.0,596,0,1,93
59266,-344.0,433,0,1,68
59267,-187.0,261,0,1,53
59268,-771.0,954,0,1,162
59269,-853.0,1000,1,0,156
59270,-183.0,249,0,1,45
59271,-723.0,890,0,1,146
59272,-66.0,94,0,1,7
59273,-520.0,639,0,1,98
59274,-838.0,1000,0,0,162
59275,-481.0,591,0,1,89
59276,-678.0,850,0,1,151
59277,-853.0,1000,0,0,147
59278,-433.0,531,0,1,77
59279,-835.0,1000,0,0,165
59280,-533.0,674,0,1,120
59281,-781.0,935,1,1,142
59282,-817.0,984,0,1,146
59283,-488.0,620,0,1,111
59284,-458.0,566,0,1,87
59285,-232.0,301,0,1,48
59286,-210.0,287,0,1,56
59287,-424.0,522,1,1,86
59288,-844.0,1000,0,0,156
59289,-465.0,575,0,1,89
59290,-188.0,259,0,1,50
59291,-198.0,269,0,1,50
59292,-307.0,396,0,1,68
59293,-155.0,212,0,1,36
59294,-849.0,1000,0,0,151
59295,-281.0,371,0,1,69
59296,-717.0,890,0,1,152
59297,-760.0,940,0,1,159
59298,-800.0,981,0,1,160
59299,-831.0,1000,0,0,169
59300,-850.0,1000,0,0,150
59301,-483.0,583,0,1,79
59302,-519.0,613,1,1,82
59303,-295.0,400,0,1,84
59304,-729.0,901,0,1,151
59305,-854.0,1000,0,0,146
59306,-847.0,1000,0,0,153
59307,-334.0,439,0,1,84
59308,-434.0,549,0,1,94
59309,-836.0,1000,0,0,164
59310,-559.0,708,0,1,128
59311,-420.0,533,0,1,92
59312,-841.0,1000,0,0,159
59313,-773.0,942,0,1,148
59314,-843.0,1000,0,0,157
59315,-834.0,1000,0,0,166
59316,-688.0,848,0,1,139
59317,-419.0,511,0,1,71
59318,-839.0,1000,0,0,161
59319,-419.0,511,0,1,71
59320,-359.0,475,0,1,95
59321,-745.0,907,0,1,141
59322,-852.0,1000,0,0,148
59323,-852.0,1000,1,0,157
59324,-445.0,563,0,1,97
59325,-839.0,1000,0,0,161
59326,-502.0,613,0,1,90
59327,-826.0,998,0,1,151
59328,-376.0,480,0,1,83
59329,-846.0,1000,0,0,154
59330,-851.0,1000,0,0,149
59331,-859.0,1000,0,0,141
59332,-523.0,641,1,1,106
59333,-817.0,1000,0,1,162
59334,-868.0,1000,1,0,141
59335,-375.0,485,0,1,89
59336,-279.0,373,0,1,73
59337,-294.0,391,0,1,76
59338,-733.0,905,0,1,151
59339,-725.0,881,0,1,135
59340,-835.0,1000,0,0,165
59341,-172.0,238,0,1,45
59342,-274.0,358,0,1,63
59343,-315.0,412,0,1,76
59344,-748.0,936,0,1,167
59345,-418.0,528,0,1,89
59346,-736.0,920,0,1,163
59347,-851.0,1000,0,0,149
59348,-679.0,844,0,1,144
59349,-91.0,141,0,1,29
59350,-432.0,540,0,1,87
59351,-362.0,471,0,1,88
59352,-853.0,1000,1,0,156
59353,-291.0,369,0,1,57
59354,-656.0,816,0,1,139
59355,-754.0,937,0,1,162
59356,-401.0,498,0,1,76
59357,-846.0,1000,0,0,154
59358,-470.0,593,0,1,102
59359,-102.0,137,0,1,14
59360,-838.0,1000,0,0,162
59361,-596.0,724,0,1,107
59362,-464.0,575,0,1,90
59363,-597.0,759,0,1,141
59364,-834.0,1000,0,0,166
59365,-852.0,1000,0,0,148
59366,-541.0,662,0,1,100
59367,-306.0,386,0,1,59
59368,-416.0,534,0,1,97
59369,-365.0,466,1,1,89
59370,-161.0,230,0,1,48
59371,-844.0,1000,0,0,156
59372,-367.0,447,1,1,68
59373,-318.0,410,0,1,71
59374,-844.0,1000,0,0,156
59375,-505.0,633,0,1,107
59376,-292.0,384,0,1,71
59377,-449.0,564,0,1,94
59378,-725.0,869,0,1,123
59379,-441.0,565,0,1,103
59380,-849.0,1000,1,0,160
59381,-853.0,1000,0,0,147
59382,-225.0,296,0,1,50
59383,-315.0,397,0,1,61
59384,-853.0,1000,0,0,147
59385,-434.0,557,0,1,102
59386,-310.0,412,0,1,81
59387,-340.0,430,0,1,69
59388,-613.0,733,0,1,99
59389,-435.0,548,0,1,92
59390,-371.0,481,0,1,89
59391,-842.0,1000,0,0,158
59392,-855.0,1000,0,0,145
59393,-409.0,515,0,1,85
59394,-787.0,970,0,1,162
59395,-850.0,1000,0,0,150
59396,-443.0,564,0,1,100
59397,-499.0,611,0,1,91
59398,-394.0,498,0,1,83
59399,-856.0,1000,0,0,144
59400,-681.0,837,0,1,135
59401,-473.0,579,0,1,85
59402,-525.0,621,2,1,93
59403,-859.0,1000,0,0,141
59404,-479.0,594,0,1,94
59405,-305.0,398,0,1,72
59406,-867.0,1000,2,0,151
59407,-410.0,525,0,1,94
59408,-529.0,649,0,1,99
59409,-762.0,924,0,1,141
59410,-652.0,818,0,1,145
59411,-450.0,566,0,1,95
59412,-516.0,636,0,1,99
59413,-857.0,1000,2,0,161
59414,-759.0,931,0,1,151
59415,-227.0,303,0,1,55
59416,-854.0,1000,0,0,146
59417,-580.0,726,0,1,125
59418,-554.0,687,0,1,112
59419,-292.0,384,0,1,71
59420,-847.0,1000,0,0,153
59421,-393.0,492,0,1,78
59422,-271.0,352,0,1,60
59423,-841.0,1000,0,0,159
59424,-284.0,371,0,1,66
59425,-400.0,505,0,1,84
59426,-238.0,317,0,1,58
59427,-318.0,405,0,1,66
59428,-505.0,622,0,1,96
59429,-824.0,1000,0,0,176
59430,-188.0,254,0,1,45
59431,-461.0,579,0,1,97
59432,-828.0,1000,0,0,172
59433,-848.0,1000,0,0,152
59434,-168.0,238,0,1,49
59435,-633.0,802,0,1,148
59436,-234.0,302,0,1,47
59437,-310.0,400,0,1,69
59438,-856.0,1000,0,0,144
59439,-694.0,865,0,1,150
59440,-426.0,548,0,1,101
59441,-846.0,1000,0,0,154
59442,-400.0,504,0,1,83
59443,-214.0,283,0,1,48
59444,-778.0,957,0,1,158
59445,-860.0,1000,0,0,140
59446,-373.0,480,0,1,86
59447,-287.0,378,0,1,70
59448,-842.0,1000,0,0,158
59449,-856.0,1000,0,0,144
59450,-844.0,1000,0,0,156
59451,-850.0,1000,0,0,150
59452,-300.0,383,0,1,62
59453,-485.0,600,0,1,94
59454,-420.0,525,0,1,84
59455,-386.0,501,0,1,94
59456,-855.0,1000,0,0,145
59457,-413.0,530,0,1,96
59458,-809.0,987,0,1,157
59459,-629.0,758,0,1,108
59460,-814.0,994,0,1,159
59461,-377.0,485,0,1,87
59462,-707.0,884,0,1,156
59463,-304.0,382,0,1,57
59464,-448.0,567,0,1,98
59465,-484.0,597,0,1,92
59466,-329.0,421,0,1,71
59467,-750.0,908,0,1,137
59468,-872.0,1000,1,0,137
59469,-188.0,266,0,1,57
59470,-293.0,375,0,1,61
59471,-524.0,657,0,1,112
59472,-845.0,1000,1,0,164
59473,-352.0,462,0,1,89
59474,-388.0,504,0,1,95
59475,-331.0,430,0,1,78
59476,-847.0,1000,0,0,153
59477,-437.0,555,0,1,97
59478,-232.0,304,0,1,51
59479,-358.0,469,0,1,90
59480,-336.0,424,0,1,67
59481,-349.0,442,1,1,81
59482,-392.0,493,0,1,80
59483,-556.0,689,0,1,112
59484,-855.0,1000,0,0,145
59485,-425.0,531,0,1,85
59486,-189.0,262,0,1,52
59487,-88.0,132,0,1,23
59488,-579.0,707,0,1,107
59489,-844.0,1000,0,0,156
59490,-519.0,651,0,1,111
59491,-364.0,469,0,1,84
59492,-834.0,1000,0,0,166
59493,-849.0,1000,0,0,151
59494,-456.0,567,0,1,90
59495,-855.0,1000,0,0,145
59496,-844.0,1000,0,0,156
59497,-860.0,1000,0,0,140
59498,-413.0,531,0,1,97
59499,-235.0,319,0,1,63
59500,-580.0,700,0,1,99
59501,-785.0,973,0,1,167
59502,-141.0,197,0,1,35
59503,-511.0,635,0,1,103
59504,-398.0,526,0,1,107
59505,-758.0,937,0,1,158
59506,-436.0,558,0,1,101
59507,-851.0,1000,0,0,149
59508,-843.0,1000,0,0,157
59509,-848.0,1000,0,0,152
59510,-391.0,490,0,1,78
59511,-347.0,438,0,1,70
59512,-462.0,581,0,1,98
59513,-831.0,1000,0,0,169
59514,-655.0,804,0,1,128
59515,-455.0,563,0,1,87
59516,-845.0,1000,0,0,155
59517,-409.0,517,0,1,87
59518,-801.0,990,0,1,168
59519,-847.0,1000,0,0,153
59520,-459.0,575,0,1,95
59521,-265.0,353,1,1,76
59522,-258.0,340,0,1,61
59523,-783.0,959,0,1,155
59524,-857.0,1000,2,0,161
59525,-719.0,869,0,1,129
59526,-319.0,416,0,1,76
59527,-592.0,740,0,1,127
59528,-853.0,1000,0,0,147
59529,-753.0,919,0,1,145
59530,-482.0,600,0,1,97
59531,-284.0,370,0,1,65
59532,-314.0,407,0,1,72
59533,-351.0,451,0,1,79
59534,-449.0,547,0,1,77
59535,-449.0,568,0,1,98
59536,-595.0,720,0,1,104
59537,-450.0,568,0,1,97
59538,-858.0,1000,1,0,151
59539,-800.0,963,0,1,142
59540,-854.0,1000,0,0,146
59541,-550.0,695,0,1,124
59542,-189.0,262,0,1,52
59543,-500.0,625,0,1,104
59544,-412.0,506,1,1,82
59545,-614.0,753,0,1,118
59546,-530.0,657,0,1,106
59547,-405.0,529,0,1,103
59548,-58.0,88,0,1,9
59549,-858.0,1000,1,0,151
59550,-666.0,830,0,1,143
59551,-664.0,836,0,1,151
59552,-840.0,1000,0,0,160
59553,-441.0,538,0,1,76
59554,-862.0,1000,0,0,138
59555,-801.0,990,0,1,168
59556,-126.0,168,0,1,21
59557,-403.0,506,0,1,82
59558,-404.0,524,0,1,99
59559,-380.0,461,0,1,60
59560,-363.0,474,0,1,90
59561,-501.0,632,0,1,110
59562,-266.0,346,0,1,59
59563,-372.0,470,0,1,77
59564,-651.0,804,0,1,132
59565,-861.0,1000,0,0,139
59566,-258.0,343,0,1,64
59567,-608.0,765,0,1,136
59568,-825.0,1000,0,0,175
59569,-838.0,1000,0,0,162
59570,-327.0,428,0,1,80
59571,-310.0,395,0,1,64
59572,-377.0,468,0,1,70
59573,-857.0,1000,0,0,143
59574,-809.0,989,0,1,159
59575,-688.0,838,0,1,129
59576,-601.0,774,0,1,152
59577,-840.0,1000,0,0,160
59578,-247.0,335,0,1,67
59579,-602.0,744,0,1,121
59580,-107.0,153,0,1,25
59581,-776.0,945,0,1,148
59582,-424.0,523,0,1,78
59583,-503.0,635,0,1,111
59584,-549.0,660,0,1,90
59585,-393.0,506,0,1,92
59586,-855.0,1000,0,0,145
59587,-788.0,955,0,1,146
59588,-800.0,988,0,1,167
59589,-846.0,1000,0,0,154
59590,-456.0,562,0,1,85
59591,-354.0,451,0,1,76
59592,-249.0,320,0,1,50
59593,-483.0,614,0,1,110
59594,-844.0,1000,0,0,156
59595,-810.0,988,0,1,157
59596,-852.0,1000,0,0,148
59597,-327.0,429,0,1,81
59598,-542.0,648,0,1,85
59599,-583.0,727,0,1,123
59600,-482.0,589,0,1,86
59601,-293.0,383,0,1,69
59602,-405.0,528,0,1,102
59603,-233.0,312,0,1,58
59604,-854.0,1000,0,0,146
59605,-420.0,521,0,1,80
59606,-832.0,1000,0,0,168
59607,-847.0,1000,0,0,153
59608,-844.0,1000,0,0,156
59609,-600.0,751,0,1,130
59610,-210.0,283,0,1,52
59611,-330.0,415,0,1,64
59612,-842.0,1000,0,0,158
59613,-270.0,347,0,1,56
59614,-851.0,1000,0,0,149
59615,-357.0,436,0,1,58
59616,-399.0,487,0,1,67
59617,-589.0,737,0,1,127
59618,-833.0,1000,0,0,167
59619,-851.0,1000,0,0,149
59620,-315.0,410,0,1,74
59621,-498.0,617,0,1,98
59622,-455.0,582,0,1,106
59623,-489.0,615,0,1,105
59624,-698.0,861,0,1,142
59625,-311.0,419,0,1,87
59626,-850.0,1000,0,0,150
59627,-519.0,632,0,1,92
59628,-864.0,1000,0,0,136
59629,-852.0,1000,0,0,148
59630,-626.0,780,0,1,133
59631,-690.0,847,0,1,136
59632,-302.0,400,0,1,77
59633,-836.0,1000,0,0,164
59634,-382.0,473,0,1,70
59635,-751.0,923,1,1,160
59636,-434.0,549,0,1,94
59637,-343.0,434,0,1,70
59638,-421.0,513,0,1,71
59639,-815.0,989,1,1,162
59640,-192.0,250,0,1,37
59641,-369.0,474,0,1,84
59642,-845.0,1000,0,0,155
59643,-230.0,309,0,1,58
59644,-592.0,737,0,1,124
59645,-261.0,349,0,1,67
59646,-751.0,924,1,1,161
59647,-132.0,192,0,1,39
59648,-839.0,1000,0,0,161
59649,-306.0,396,0,1,69
59650,-339.0,443,0,1,83
59651,-864.0,1000,0,0,136
59652,-535.0,646,0,1,90
59653,-709.0,880,0,1,150
59654,-840.0,1000,0,0,160
59655,-409.0,530,0,1,100
59656,-492.0,589,1,1,85
59657,-229.0,318,0,1,68
59658,-443.0,566,0,1,102
59659,-270.0,347,1,1,65
59660,-366.0,466,0,1,79
59661,-397.0,493,0,1,75
59662,-179.0,249,0,1,49
59663,-326.0,421,0,1,74
59664,-745.0,907,0,1,141
59665,-863.0,1000,0,0,137
59666,-274.0,364,0,1,69
59667,-313.0,413,0,1,79
59668,-832.0,1000,0,0,168
59669,-598.0,731,0,1,112
59670,-343.0,445,0,1,81
59671,-397.0,491,0,1,73
59672,-418.0,523,0,1,84
59673,-850.0,1000,0,0,150
59674,-570.0,702,0,1,111
59675,-851.0,1000,0,0,149
59676,-857.0,1000,0,0,143
59677,-187.0,257,0,1,49
59678,-610.0,761,0,1,130
59679,-821.0,994,0,1,152
59680,-587.0,739,0,1,131
59681,-330.0,419,0,1,68
59682,-880.0,1000,0,0,120
59683,-520.0,640,0,1,99
59684,-381.0,477,0,1,75
59685,-276.0,362,0,1,65
59686,-851.0,1000,0,0,149
59687,-192.0,260,0,1,47
59688,-849.0,1000,1,0,160
59689,-380.0,496,0,1,95
59690,-836.0,1000,0,0,164
59691,-233.0,306,0,1,52
59692,-840.0,1000,0,0,160
59693,-453.0,569,0,1,95
59694,-844.0,1000,0,0,156
59695,-869.0,1000,0,0,131
59696,-461.0,580,0,1,98
59697,-470.0,575,0,1,84
59698,-651.0,790,0,1,118
59699,-380.0,488,0,1,87
59700,-846.0,1000,0,0,154
59701,-216.0,286,0,1,49
59702,-849.0,1000,0,0,151
59703,-501.0,622,0,1,100
59704,-665.0,819,0,1,133
59705,-479.0,591,0,1,91
59706,-499.0,617,1,1,106
59707,-806.0,970,0,1,143
59708,-779.0,957,0,1,157
59709,-219.0,298,0,1,58
59710,-154.0,209,0,1,34
59711,-287.0,385,0,1,77
59712,-426.0,546,0,1,99
59713,-141.0,193,0,1,31
59714,-336.0,446,0,1,89
59715,-574.0,722,0,1,127
59716,-358.0,463,0,1,84
59717,-497.0,628,0,1,110
59718,-350.0,439,0,1,68
59719,-402.0,500,0,1,77
59720,-197.0,271,0,1,53
59721,-473.0,598,0,1,104
59722,-382.0,471,0,1,68
59723,-850.0,1000,0,0,150
59724,-353.0,454,0,1,80
59725,-818.0,997,0,1,158
59726,-324.0,435,0,1,90
59727,-357.0,469,0,1,91
59728,-845.0,1000,0,0,155
59729,-503.0,624,0,1,100
59730,-849.0,1000,0,0,151
59731,-850.0,1000,0,0,150
59732,-364.0,468,0,1,83
59733,-476.0,582,0,1,85
59734,-779.0,957,0,1,157
59735,-519.0,643,0,1,103
59736,-647.0,796,0,1,128
59737,-850.0,1000,0,0,150
59738,-539.0,661,0,1,101
59739,-248.0,329,0,1,60
59740,-430.0,529,0,1,78
59741,-522.0,657,0,1,114
59742,-859.0,1000,0,0,141
59743,-427.0,533,0,1,85
59744,-620.0,726,0,1,85
59745,-311.0,392,0,1,60
59746,-851.0,1000,0,0,149
59747,-390.0,505,0,1,94
59748,-267.0,353,0,1,65
59749,-398.0,505,0,1,86
59750,-307.0,390,0,1,62
59751,-432.0,560,0,1,107
59752,-843.0,1000,0,0,157
59753,-234.0,311,0,1,56
59754,-417.0,524,0,1,86
59755,-853.0,1000,0,0,147
59756,-286.0,386,0,1,79
59757,-441.0,555,0,1,93
59758,-292.0,379,0,1,66
59759,-821.0,996,0,1,154
59760,-421.0,533,1,1,100
59761,-175.0,239,0,1,43
59762,-797.0,952,0,1,134
59763,-607.0,734,0,1,106
59764,-362.0,473,0,1,90
59765,-308.0,398,0,1,69
59766,-336.0,425,0,1,68
59767,-533.0,669,0,1,115
59768,-505.0,635,0,1,109
59769,-606.0,744,0,1,117
59770,-202.0,273,0,1,50
59771,-517.0,635,0,1,97
59772,-785.0,955,0,1,149
59773,-370.0,482,0,1,91
59774,-409.0,527,0,1,97
59775,-394.0,508,0,1,93
59776,-374.0,471,0,1,76
59777,-867.0,1000,0,0,133
59778,-196.0,270,0,1,53
59779,-382.0,484,0,1,81
59780,-359.0,463,0,1,83
59781,-318.0,409,0,1,70
59782,-829.0,1000,0,0,171
59783,-396.0,504,0,1,87
59784,-842.0,1000,0,0,158
59785,-449.0,559,0,1,89
59786,-522.0,667,0,1,124
59787,-489.0,605,0,1,95
59788,-297.0,380,0,1,62
59789,-587.0,755,0,1,147
59790,-461.0,571,0,1,89
59791,-545.0,668,0,1,102
59792,-511.0,632,0,1,100
59793,-843.0,1000,0,0,157
59794,-410.0,510,0,1,79
59795,-129.0,181,0,1,31
59796,-790.0,972,0,1,161
59797,-850.0,1000,0,0,150
59798,-861.0,1000,2,0,157
59799,-845.0,1000,0,0,155
59800,-540.0,658,0,1,97
59801,-269.0,345,0,1,55
59802,-855.0,1000,0,0,145
59803,-741.0,906,0,1,144
59804,-650.0,826,0,1,155
59805,-356.0,464,0,1,87
59806,-361.0,462,0,1,80
59807,-391.0,500,0,1,88
59808,-412.0,515,0,1,82
59809,-866.0,1000,2,0,152
59810,-637.0,791,0,1,133
59811,-835.0,1000,0,0,165
59812,-703.0,856,0,1,132
59813,-314.0,419,0,1,84
59814,-264.0,346,0,1,61
59815,-251.0,344,0,1,72
59816,-840.0,1000,0,0,160
59817,-868.0,1000,1,0,141
59818,-843.0,1000,0,0,157
59819,-731.0,895,0,1,143
59820,-854.0,1000,0,0,146
59821,-680.0,846,0,1,145
59822,-490.0,623,0,1,112
59823,-625.0,792,0,1,146
59824,-712.0,885,0,1,152
59825,-311.0,407,0,1,75
59826,-239.0,320,0,1,60
59827,-860.0,1000,0,0,140
59828,-856.0,1000,0,0,144
59829,-72.0,111,0,1,18
59830,-853.0,1000,0,0,147
59831,-639.0,806,0,1,146
59832,-389.0,498,0,1,88
59833,-702.0,874,0,1,151
59834,-845.0,1000,0,0,155
59835,-325.0,432,0,1,86
59836,-404.0,525,0,1,100
59837,-838.0,1000,0,0,162
59838,-735.0,889,1,1,142
59839,-756.0,934,0,1,157
59840,-343.0,427,0,1,63
59841,-713.0,860,0,1,126
59842,-717.0,883,0,1,145
59843,-845.0,1000,0,0,155
59844,-858.0,1000,0,0,142
59845,-532.0,655,0,1,102
59846,-861.0,1000,0,0,139
59847,-253.0,339,0,1,65
59848,-807.0,1000,0,0,193
59849,-153.0,221,0,1,47
59850,-572.0,691,0,1,98
59851,-788.0,967,0,1,158
59852,-371.0,480,0,1,88
59853,-390.0,494,0,1,83
59854,-837.0,1000,0,0,163
59855,-390.0,485,0,1,74
59856,-498.0,625,0,1,106
59857,-833.0,1000,0,0,167
59858,-619.0,770,0,1,130
59859,-662.0,826,0,1,143
59860,-377.0,481,0,1,83
59861,-758.0,931,0,1,152
59862,-596.0,726,0,1,109
59863,-850.0,1000,0,0,150
59864,-593.0,729,0,1,115
59865,-242.0,314,0,1,51
59866,-848.0,1000,0,0,152
59867,-511.0,629,0,1,97
59868,-500.0,630,0,1,109
59869,-318.0,405,0,1,66
59870,-842.0,1000,0,0,158
59871,-441.0,551,0,1,89
59872,-408.0,496,0,1,67
59873,-414.0,527,0,1,92
59874,-365.0,473,0,1,87
59875,-853.0,1000,0,0,147
59876,-488.0,620,0,1,111
59877,-436.0,551,0,1,94
59878,-458.0,587,0,1,108
59879,-336.0,430,0,1,73
59880,-256.0,331,0,1,54
59881,-849.0,1000,0,0,151
59882,-191.0,257,0,1,45
59883,-774.0,952,0,1,157
59884,-466.0,586,0,1,99
59885,-615.0,768,0,1,132
59886,-866.0,1000,0,0,134
59887,-280.0,385,0,1,84
59888,-243.0,327,0,1,63
59889,-695.0,848,0,1,132
59890,-363.0,472,0,1,88
59891,-781.0,954,0,1,152
59892,-414.0,515,0,1,80
59893,-794.0,961,0,1,146
59894,-325.0,428,0,1,82
59895,-753.0,931,0,1,157
59896,-420.0,528,0,1,87
59897,-436.0,553,0,1,96
59898,-81.0,120,0,1,18
59899,-468.0,582,0,1,93
59900,-829.0,1000,0,0,171
59901,-530.0,652,0,1,101
59902,-258.0,342,0,1,63
59903,-474.0,581,0,1,86
59904,-822.0,1000,0,0,178
59905,-190.0,262,0,1,51
59906,-301.0,394,0,1,72
59907,-834.0,1000,0,0,166
59908,-844.0,1000,0,0,156
59909,-256.0,335,0,1,58
59910,-864.0,1000,0,0,136
59911,-773.0,944,0,1,150
59912,-174.0,235,0,1,40
59913,-774.0,954,0,1,159
59914,-284.0,375,0,1,70
59915,-380.0,472,0,1,71
59916,-646.0,807,0,1,140
59917,-139.0,194,0,1,34
59918,-443.0,548,0,1,84
59919,-839.0,1000,0,0,161
59920,-188.0,261,0,1,52
59921,-241.0,316,0,1,54
59922,-731.0,888,0,1,136
59923,-849.0,1000,0,0,151
59924,-346.0,439,0,1,72
59925,-327.0,435,0,1,87
59926,-601.0,725,0,1,103
59927,-430.0,545,0,1,94
59928,-204.0,273,0,1,48
59929,-364.0,462,0,1,77
59930,-560.0,689,0,1,108
59931,-273.0,361,0,1,67
59932,-449.0,568,0,1,98
59933,-837.0,1000,0,0,163
59934,-535.0,662,0,1,106
59935,-320.0,407,0,1,66
59936,-842.0,1000,0,0,158
59937,-178.0,249,0,1,50
59938,-409.0,531,0,1,101
59939,-345.0,438,0,1,72
59940,-279.0,378,0,1,78
59941,-429.0,534,0,1,84
59942,-700.0,866,0,1,145
59943,-360.0,464,0,1,83
59944,-761.0,907,2,1,143
59945,-839.0,1000,0,0,161
59946,-753.0,928,0,1,154
59947,-148.0,198,0,1,29
59948,-367.0,476,0,1,88
59949,-190.0,260,0,1,49
59950,-745.0,921,0,1,155
59951,-835.0,1000,0,0,165
59952,-841.0,1000,0,0,159
59953,-296.0,401,0,1,84
59954,-846.0,1000,0,0,154
59955,-425.0,519,0,1,73
59956,-840.0,1000,0,0,160
59957,-803.0,996,0,1,172
59958,-850.0,1000,0,0,150
59959,-372.0,470,0,1,77
59960,-649.0,792,0,1,122
59961,-602.0,739,0,1,116
59962,-276.0,369,0,1,72
59963,-869.0,1000,0,0,131
59964,-473.0,587,0,1,93
59965,-781.0,949,0,1,147
59966,-339.0,422,0,1,62
59967,-761.0,938,0,1,156
59968,-253.0,338,0,1,64
59969,-840.0,1000,0,0,160
59970,-627.0,775,0,1,127
59971,-453.0,563,0,1,89
59972,-343.0,442,0,1,78
59973,-763.0,948,0,1,164
59974,-262.0,343,0,1,60
59975,-440.0,529,1,1,77
59976,-406.0,523,0,1,96
59977,-542.0,679,0,1,116
59978,-221.0,299,0,1,57
59979,-809.0,980,0,1,150
59980,-854.0,1000,1,0,155
59981,-357.0,454,0,1,76
59982,-852.0,1000,0,0,148
59983,-272.0,361,0,1,68
59984,-293.0,375,0,1,61
59985,-434.0,563,0,1,108
59986,-154.0,212,0,1,37
59987,-437.0,551,0,1,93
59988,-560.0,675,0,1,94
59989,-766.0,949,0,1,162
59990,-319.0,409,0,1,69
59991,-652.0,795,0,1,122
59992,-525.0,660,0,1,114
59993,-782.0,944,0,1,141
59994,-397.0,504,0,1,86
59995,-438.0,560,0,1,101
59996,-308.0,403,0,1,74
59997,-478.0,595,0,1,96
59998,-386.0,494,0,1,87
59999,-756.0,911,0,1,134
60000,-847.0,1000,0,0,153
60001,-370.0,491,0,1,100
60002,-404.0,517,0,1,92
60003,-839.0,1000,0,0,161
60004,-602.0,748,0,1,125
60005,-841.0,1000,0,0,159
60006,-637.0,808,0,1,150
60007,-682.0,839,0,1,136
60008,-842.0,1000,0,0,158
60009,-334.0,447,0,1,92
60010,-464.0,573,0,1,88
60011,-170.0,218,0,1,27
60012,-500.0,619,0,1,98
60013,-464.0,595,0,1,110
60014,-390.0,510,0,1,99
60015,-467.0,590,0,1,102
60016,-331.0,417,0,1,65
60017,-249.0,324,0,1,54
60018,-350.0,436,0,1,65
60019,-313.0,410,0,1,76
60020,-360.0,470,0,1,89
60021,-850.0,1000,1,0,159
60022,-769.0,945,0,1,155
60023,-850.0,1000,0,0,150
60024,-420.0,530,0,1,89
60025,-846.0,1000,0,0,154
60026,-850.0,1000,0,0,150
60027,-762.0,945,0,1,162
60028,-233.0,311,0,1,57
60029,-537.0,665,0,1,107
60030,-848.0,1000,0,0,152
60031,-276.0,370,0,1,73
60032,-277.0,357,0,1,59
60033,-486.0,617,0,1,110
60034,-188.0,239,0,1,30
60035,-843.0,1000,0,0,157
60036,-296.0,393,0,1,76
60037,-547.0,654,0,1,86
60038,-794.0,974,1,1,168
60039,-209.0,289,0,1,59
60040,-471.0,590,0,1,98
60041,-250.0,323,0,1,52
60042,-858.0,1000,0,0,142
60043,-636.0,799,0,1,142
60044,-66.0,94,0,1,7
